<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2022.06.30;11:40:00;129.103;129.155;129.095;129.146;976;0;2
2022.06.30;11:50:00;129.147;129.149;129.110;129.138;753;0;1
2022.06.30;12:00:00;129.138;129.174;129.112;129.139;726;0;2
2022.06.30;12:10:00;129.139;129.180;129.128;129.169;956;0;0
2022.06.30;12:20:00;129.167;129.174;129.130;129.134;779;0;0
2022.06.30;12:30:00;129.138;129.148;129.095;129.099;1101;0;0
2022.06.30;12:40:00;129.099;129.131;129.096;129.130;593;0;1
2022.06.30;12:50:00;129.130;129.138;129.087;129.123;808;0;1
2022.06.30;13:00:00;129.122;129.178;129.119;129.120;950;0;0
2022.06.30;13:10:00;129.120;129.161;129.112;129.157;796;0;1
2022.06.30;13:20:00;129.156;129.194;129.139;129.188;874;0;2
2022.06.30;13:30:00;129.187;129.211;129.162;129.167;1009;0;1
2022.06.30;13:40:00;129.165;129.165;129.120;129.121;598;0;0
2022.06.30;13:50:00;129.121;129.176;129.121;129.173;792;0;1
2022.06.30;14:00:00;129.173;129.226;129.169;129.192;982;0;0
2022.06.30;14:10:00;129.192;129.198;129.100;129.124;931;0;1
2022.06.30;14:20:00;129.124;129.216;129.119;129.209;872;0;0
2022.06.30;14:30:00;129.208;129.334;129.208;129.281;1012;0;0
2022.06.30;14:40:00;129.280;129.285;129.226;129.233;764;0;1
2022.06.30;14:50:00;129.233;129.270;129.170;129.174;604;0;0
2022.06.30;15:00:00;129.173;129.233;129.145;129.226;628;0;2
2022.06.30;15:10:00;129.228;129.296;129.200;129.258;520;0;0
2022.06.30;15:20:00;129.258;129.258;129.108;129.108;1219;0;1
2022.06.30;15:30:00;129.108;129.135;128.958;129.058;1595;0;0
2022.06.30;15:40:00;129.057;129.119;129.030;129.087;1642;0;1
2022.06.30;15:50:00;129.087;129.092;128.996;129.046;1260;0;0
2022.06.30;16:00:00;129.045;129.070;128.936;128.944;1279;0;0
2022.06.30;16:10:00;128.943;128.969;128.786;128.860;1176;0;0
2022.06.30;16:20:00;128.855;128.992;128.819;128.985;1568;0;1
2022.06.30;16:30:00;128.982;129.050;128.927;129.006;2523;0;0
2022.06.30;16:40:00;129.006;129.094;128.941;128.994;2334;0;0
2022.06.30;16:50:00;128.994;129.038;128.910;128.927;2064;0;0
2022.06.30;17:00:00;128.925;129.046;128.919;128.985;2144;0;0
2022.06.30;17:10:00;128.985;129.065;128.954;129.024;1704;0;1
2022.06.30;17:20:00;129.024;129.216;129.021;129.123;1987;0;1
2022.06.30;17:30:00;129.122;129.198;129.039;129.136;1711;0;1
2022.06.30;17:40:00;129.137;129.259;129.116;129.230;2420;0;0
2022.06.30;17:50:00;129.229;129.254;128.902;128.974;2554;0;0
2022.06.30;18:00:00;128.973;129.087;128.925;128.926;2025;0;0
2022.06.30;18:10:00;128.926;128.930;128.830;128.896;915;0;1
2022.06.30;18:20:00;128.904;128.934;128.786;128.804;926;0;1
2022.06.30;18:30:00;128.804;128.853;128.755;128.806;1032;0;1
2022.06.30;18:40:00;128.806;128.841;128.643;128.675;1251;0;0
2022.06.30;18:50:00;128.675;128.736;128.663;128.703;948;0;2
2022.06.30;19:00:00;128.703;128.806;128.696;128.803;818;0;2
2022.06.30;19:10:00;128.806;128.857;128.739;128.744;851;0;2
2022.06.30;19:20:00;128.744;128.756;128.664;128.667;894;0;2
2022.06.30;19:30:00;128.666;128.743;128.644;128.736;1046;0;0
2022.06.30;19:40:00;128.735;128.802;128.732;128.758;1183;0;1
2022.06.30;19:50:00;128.759;128.769;128.708;128.715;906;0;2
2022.06.30;20:00:00;128.715;128.763;128.662;128.739;1102;0;1
2022.06.30;20:10:00;128.737;128.767;128.693;128.694;1324;0;0
2022.06.30;20:20:00;128.694;128.732;128.659;128.698;1291;0;0
2022.06.30;20:30:00;128.699;128.706;128.651;128.677;943;0;1
2022.06.30;20:40:00;128.676;128.726;128.640;128.658;1616;0;0
2022.06.30;20:50:00;128.658;128.672;128.615;128.639;1369;0;1
2022.06.30;21:00:00;128.639;128.684;128.625;128.659;1194;0;0
2022.06.30;21:10:00;128.660;128.675;128.625;128.630;1358;0;0
2022.06.30;21:20:00;128.630;128.736;128.623;128.699;1167;0;0
2022.06.30;21:30:00;128.699;128.727;128.681;128.701;1350;0;0
2022.06.30;21:40:00;128.701;128.746;128.673;128.702;1106;0;0
2022.06.30;21:50:00;128.702;128.739;128.674;128.700;892;0;0
2022.06.30;22:00:00;128.700;128.823;128.694;128.818;1420;0;0
2022.06.30;22:10:00;128.821;128.873;128.791;128.865;1474;0;1
2022.06.30;22:20:00;128.865;128.868;128.748;128.749;1525;0;0
2022.06.30;22:30:00;128.750;128.765;128.667;128.668;1528;0;1
2022.06.30;22:40:00;128.670;128.750;128.661;128.738;1391;0;0
2022.06.30;22:50:00;128.742;128.800;128.679;128.722;1646;0;0
2022.06.30;23:00:00;128.727;128.763;128.700;128.749;973;0;1
2022.06.30;23:10:00;128.749;128.750;128.712;128.733;517;0;3
2022.06.30;23:20:00;128.733;128.746;128.685;128.688;375;0;3
2022.06.30;23:30:00;128.688;128.752;128.688;128.749;250;0;3
2022.06.30;23:40:00;128.748;128.769;128.732;128.740;304;0;3
2022.06.30;23:50:00;128.738;128.765;128.717;128.717;186;0;3
2022.07.01;00:00:00;128.717;128.741;128.708;128.719;56;0;25
2022.07.01;00:10:00;128.723;128.741;128.723;128.741;35;0;28
2022.07.01;00:20:00;128.740;128.744;128.720;128.724;46;0;18
2022.07.01;00:30:00;128.724;128.731;128.718;128.729;59;0;3
2022.07.01;00:40:00;128.727;128.736;128.726;128.727;41;0;3
2022.07.01;00:50:00;128.743;128.743;128.725;128.728;45;0;20
2022.07.01;01:00:00;128.726;128.818;128.725;128.814;133;0;3
2022.07.01;01:10:00;128.815;128.838;128.813;128.825;515;0;3
2022.07.01;01:20:00;128.824;128.832;128.804;128.829;272;0;3
2022.07.01;01:30:00;128.823;128.828;128.792;128.805;266;0;2
2022.07.01;01:40:00;128.804;128.804;128.778;128.793;261;0;3
2022.07.01;01:50:00;128.793;128.806;128.723;128.731;281;0;1
2022.07.01;02:00:00;128.731;128.769;128.712;128.748;386;0;2
2022.07.01;02:10:00;128.749;128.793;128.743;128.781;302;0;2
2022.07.01;02:20:00;128.781;128.798;128.760;128.764;328;0;0
2022.07.01;02:30:00;128.764;128.786;128.762;128.783;355;0;1
2022.07.01;02:40:00;128.782;128.786;128.747;128.751;345;0;0
2022.07.01;02:50:00;128.750;128.750;128.714;128.728;506;0;2
2022.07.01;03:00:00;128.727;128.741;128.674;128.731;851;0;2
2022.07.01;03:10:00;128.731;128.744;128.677;128.679;861;0;1
2022.07.01;03:20:00;128.677;128.735;128.669;128.697;840;0;2
2022.07.01;03:30:00;128.698;128.769;128.688;128.761;1059;0;2
2022.07.01;03:40:00;128.761;128.764;128.690;128.698;1047;0;0
2022.07.01;03:50:00;128.699;128.788;128.695;128.782;1012;0;1
2022.07.01;04:00:00;128.782;128.803;128.746;128.802;1100;0;0
2022.07.01;04:10:00;128.803;128.813;128.759;128.771;1169;0;2
2022.07.01;04:20:00;128.771;128.827;128.761;128.826;750;0;2
2022.07.01;04:30:00;128.826;128.865;128.813;128.824;1191;0;0
2022.07.01;04:40:00;128.824;128.867;128.790;128.817;1268;0;0
2022.07.01;04:50:00;128.817;128.837;128.785;128.824;1004;0;1
2022.07.01;05:00:00;128.823;128.843;128.762;128.778;809;0;2
2022.07.01;05:10:00;128.777;128.798;128.727;128.783;1124;0;0
2022.07.01;05:20:00;128.782;128.852;128.782;128.839;997;0;2
2022.07.01;05:30:00;128.839;128.893;128.821;128.888;985;0;1
2022.07.01;05:40:00;128.888;128.899;128.859;128.887;685;0;1
2022.07.01;05:50:00;128.887;128.940;128.886;128.923;730;0;1
2022.07.01;06:00:00;128.921;128.967;128.908;128.956;344;0;2
2022.07.01;06:10:00;128.956;129.037;128.950;129.019;537;0;2
2022.07.01;06:20:00;129.019;129.064;128.969;129.039;663;0;2
2022.07.01;06:30:00;129.039;129.072;129.020;129.028;489;0;2
2022.07.01;06:40:00;129.027;129.124;129.027;129.117;484;0;2
2022.07.01;06:50:00;129.117;129.155;129.086;129.108;737;0;1
2022.07.01;07:00:00;129.109;129.139;129.084;129.138;452;0;2
2022.07.01;07:10:00;129.136;129.198;129.121;129.175;438;0;2
2022.07.01;07:20:00;129.174;129.231;129.143;129.228;585;0;2
2022.07.01;07:30:00;129.228;129.240;129.166;129.198;1135;0;0
2022.07.01;07:40:00;129.199;129.208;129.168;129.178;838;0;1
2022.07.01;07:50:00;129.176;129.237;129.174;129.233;322;0;2
2022.07.01;08:00:00;129.227;129.289;129.216;129.244;420;0;2
2022.07.01;08:10:00;129.244;129.288;129.236;129.267;375;0;2
2022.07.01;08:20:00;129.267;129.274;129.211;129.211;243;0;2
2022.07.01;08:30:00;129.211;129.289;129.198;129.289;492;0;2
2022.07.01;08:40:00;129.278;129.281;129.191;129.232;425;0;2
2022.07.01;08:50:00;129.232;129.234;129.174;129.197;636;0;2
2022.07.01;09:00:00;129.197;129.211;129.158;129.175;1488;0;2
2022.07.01;09:10:00;129.175;129.222;129.157;129.222;1151;0;1
2022.07.01;09:20:00;129.222;129.230;129.182;129.188;1093;0;0
2022.07.01;09:30:00;129.189;129.243;129.187;129.217;1195;0;0
2022.07.01;09:40:00;129.218;129.221;129.158;129.186;937;0;0
2022.07.01;09:50:00;129.185;129.256;129.180;129.234;1135;0;1
2022.07.01;10:00:00;129.233;129.280;129.167;129.194;1734;0;0
2022.07.01;10:10:00;129.196;129.307;129.193;129.282;1675;0;0
2022.07.01;10:20:00;129.282;129.307;129.183;129.216;1558;0;1
2022.07.01;10:30:00;129.217;129.234;129.140;129.232;1643;0;1
2022.07.01;10:40:00;129.232;129.258;129.188;129.211;1252;0;1
2022.07.01;10:50:00;129.212;129.289;129.162;129.272;1532;0;0
2022.07.01;11:00:00;129.272;129.381;129.244;129.359;1086;0;0
2022.07.01;11:10:00;129.359;129.371;129.231;129.237;576;0;2
2022.07.01;11:20:00;129.237;129.248;129.158;129.160;828;0;1
2022.07.01;11:30:00;129.161;129.197;129.134;129.156;906;0;0
2022.07.01;11:40:00;129.165;129.176;129.108;129.111;1376;0;1
2022.07.01;11:50:00;129.110;129.167;129.108;129.140;1071;0;2
2022.07.01;12:00:00;129.141;129.142;129.063;129.075;1256;0;0
2022.07.01;12:10:00;129.074;129.124;129.069;129.110;792;0;1
2022.07.01;12:20:00;129.111;129.204;129.110;129.204;896;0;1
2022.07.01;12:30:00;129.200;129.218;129.103;129.108;460;0;2
2022.07.01;12:40:00;129.108;129.158;129.096;129.139;438;0;2
2022.07.01;12:50:00;129.139;129.182;129.123;129.165;565;0;2
2022.07.01;13:00:00;129.165;129.221;129.136;129.221;529;0;2
2022.07.01;13:10:00;129.221;129.230;129.166;129.173;645;0;2
2022.07.01;13:20:00;129.173;129.199;129.159;129.195;562;0;1
2022.07.01;13:30:00;129.195;129.240;129.133;129.240;771;0;1
2022.07.01;13:40:00;129.240;129.257;129.220;129.238;380;0;2
2022.07.01;13:50:00;129.238;129.252;129.194;129.215;497;0;2
2022.07.01;14:00:00;129.212;129.220;129.142;129.144;958;0;0
2022.07.01;14:10:00;129.143;129.230;129.143;129.204;1033;0;1
2022.07.01;14:20:00;129.204;129.236;129.161;129.182;848;0;0
2022.07.01;14:30:00;129.182;129.265;129.182;129.265;782;0;0
2022.07.01;14:40:00;129.265;129.326;129.260;129.313;934;0;0
2022.07.01;14:50:00;129.315;129.360;129.298;129.303;1161;0;0
2022.07.01;15:00:00;129.303;129.364;129.298;129.336;841;0;0
2022.07.01;15:10:00;129.336;129.458;129.323;129.425;832;0;2
2022.07.01;15:20:00;129.429;129.508;129.374;129.508;984;0;0
2022.07.01;15:30:00;129.506;129.548;129.442;129.468;1125;0;0
2022.07.01;15:40:00;129.467;129.564;129.426;129.531;1038;0;0
2022.07.01;15:50:00;129.529;129.570;129.488;129.516;1069;0;0
2022.07.01;16:00:00;129.516;129.519;129.419;129.470;1147;0;0
2022.07.01;16:10:00;129.469;129.595;129.458;129.577;849;0;2
2022.07.01;16:20:00;129.577;129.577;129.470;129.533;1030;0;1
2022.07.01;16:30:00;129.533;129.570;129.387;129.408;1645;0;0
2022.07.01;16:40:00;129.409;129.439;129.314;129.321;1885;0;0
2022.07.01;16:50:00;129.320;129.392;129.266;129.363;1548;0;0
2022.07.01;17:00:00;129.365;129.664;129.297;129.570;2384;0;0
2022.07.01;17:10:00;129.570;129.570;129.317;129.329;1637;0;0
2022.07.01;17:20:00;129.330;129.420;129.214;129.401;1643;0;1
2022.07.01;17:30:00;129.401;129.452;129.361;129.427;1614;0;0
2022.07.01;17:40:00;129.427;129.427;129.208;129.253;1717;0;0
2022.07.01;17:50:00;129.255;129.303;129.096;129.190;2166;0;0
2022.07.01;18:00:00;129.191;129.363;129.191;129.244;2146;0;0
2022.07.01;18:10:00;129.246;129.276;129.144;129.161;1911;0;0
2022.07.01;18:20:00;129.161;129.166;129.109;129.141;1467;0;1
2022.07.01;18:30:00;129.142;129.185;129.095;129.135;1664;0;0
2022.07.01;18:40:00;129.135;129.141;129.054;129.067;2001;0;2
2022.07.01;18:50:00;129.067;129.186;129.066;129.153;1527;0;0
2022.07.01;19:00:00;129.153;129.167;129.098;129.124;1172;0;0
2022.07.01;19:10:00;129.124;129.165;129.083;129.102;1247;0;0
2022.07.01;19:20:00;129.104;129.157;129.073;129.157;1385;0;2
2022.07.01;19:30:00;129.156;129.173;129.099;129.136;1400;0;0
2022.07.01;19:40:00;129.136;129.172;129.089;129.123;1382;0;0
2022.07.01;19:50:00;129.124;129.167;129.081;129.164;1344;0;2
2022.07.01;20:00:00;129.165;129.203;129.144;129.156;1398;0;0
2022.07.01;20:10:00;129.156;129.190;129.122;129.166;1004;0;0
2022.07.01;20:20:00;129.167;129.196;129.149;129.159;992;0;1
2022.07.01;20:30:00;129.160;129.163;129.104;129.144;1087;0;0
2022.07.01;20:40:00;129.144;129.160;129.048;129.058;1061;0;0
2022.07.01;20:50:00;129.058;129.072;129.032;129.039;936;0;0
2022.07.01;21:00:00;129.037;129.045;128.993;129.001;886;0;0
2022.07.01;21:10:00;129.001;129.034;128.995;129.007;740;0;0
2022.07.01;21:20:00;129.007;129.011;128.930;128.981;1073;0;0
2022.07.01;21:30:00;128.980;128.985;128.897;128.903;591;0;0
2022.07.01;21:40:00;128.902;128.913;128.852;128.858;685;0;0
2022.07.01;21:50:00;128.859;128.909;128.855;128.878;720;0;0
2022.07.01;22:00:00;128.878;128.943;128.862;128.901;694;0;0
2022.07.01;22:10:00;128.901;128.965;128.893;128.957;697;0;0
2022.07.01;22:20:00;128.957;128.971;128.938;128.961;356;0;1
2022.07.01;22:30:00;128.962;128.965;128.876;128.876;365;0;0
2022.07.01;22:40:00;128.875;128.890;128.835;128.884;326;0;1
2022.07.01;22:50:00;128.884;128.943;128.870;128.899;932;0;1
2022.07.01;23:00:00;128.900;128.913;128.884;128.895;235;0;1
2022.07.01;23:10:00;128.895;128.918;128.886;128.890;82;0;3
2022.07.01;23:20:00;128.890;128.892;128.846;128.859;85;0;3
2022.07.01;23:30:00;128.865;128.876;128.849;128.876;64;0;3
2022.07.01;23:40:00;128.878;128.883;128.830;128.830;117;0;3
2022.07.01;23:50:00;128.832;128.834;128.830;128.833;30;0;19
2022.07.04;00:00:00;128.681;128.809;128.681;128.809;31;0;109
2022.07.04;00:10:00;128.772;128.801;128.712;128.760;75;0;38
2022.07.04;00:20:00;128.760;128.785;128.691;128.785;31;0;44
2022.07.04;00:30:00;128.784;128.787;128.774;128.779;37;0;42
2022.07.04;00:40:00;128.783;128.792;128.691;128.784;36;0;35
2022.07.04;00:50:00;128.785;128.785;128.779;128.779;26;0;39
2022.07.04;01:00:00;128.779;128.865;128.726;128.801;304;0;3
2022.07.04;01:10:00;128.801;128.842;128.767;128.832;302;0;15
2022.07.04;01:20:00;128.832;128.842;128.822;128.823;228;0;16
2022.07.04;01:30:00;128.823;128.884;128.823;128.877;228;0;3
2022.07.04;01:40:00;128.877;128.880;128.851;128.853;129;0;18
2022.07.04;01:50:00;128.852;128.856;128.779;128.780;103;0;3
2022.07.04;02:00:00;128.780;128.815;128.780;128.798;206;0;2
2022.07.04;02:10:00;128.798;128.805;128.765;128.783;438;0;2
2022.07.04;02:20:00;128.787;128.807;128.773;128.800;385;0;2
2022.07.04;02:30:00;128.795;128.865;128.795;128.860;448;0;2
2022.07.04;02:40:00;128.860;128.939;128.837;128.889;765;0;2
2022.07.04;02:50:00;128.889;128.898;128.864;128.895;1065;0;2
2022.07.04;03:00:00;128.895;128.899;128.795;128.801;1172;0;2
2022.07.04;03:10:00;128.801;128.826;128.759;128.759;749;0;2
2022.07.04;03:20:00;128.758;128.791;128.747;128.759;828;0;2
2022.07.04;03:30:00;128.758;128.798;128.736;128.785;1020;0;2
2022.07.04;03:40:00;128.788;128.834;128.767;128.821;899;0;0
2022.07.04;03:50:00;128.820;128.855;128.800;128.832;956;0;0
2022.07.04;04:00:00;128.832;128.903;128.831;128.901;1186;0;2
2022.07.04;04:10:00;128.903;128.984;128.898;128.922;770;0;1
2022.07.04;04:20:00;128.921;128.983;128.921;128.960;599;0;2
2022.07.04;04:30:00;128.956;129.026;128.946;128.975;575;0;2
2022.07.04;04:40:00;128.975;128.975;128.841;128.848;1372;0;2
2022.07.04;04:50:00;128.848;128.918;128.848;128.882;763;0;2
2022.07.04;05:00:00;128.877;128.918;128.855;128.862;968;0;2
2022.07.04;05:10:00;128.861;128.928;128.843;128.927;1280;0;2
2022.07.04;05:20:00;128.927;128.958;128.916;128.944;1215;0;0
2022.07.04;05:30:00;128.945;128.947;128.924;128.933;1177;0;1
2022.07.04;05:40:00;128.929;128.994;128.902;128.941;990;0;0
2022.07.04;05:50:00;128.940;128.952;128.914;128.946;1366;0;2
2022.07.04;06:00:00;128.948;128.956;128.920;128.928;894;0;0
2022.07.04;06:10:00;128.926;128.934;128.892;128.900;1039;0;2
2022.07.04;06:20:00;128.899;128.920;128.847;128.873;591;0;1
2022.07.04;06:30:00;128.874;128.945;128.874;128.931;536;0;2
2022.07.04;06:40:00;128.933;128.960;128.925;128.950;472;0;2
2022.07.04;06:50:00;128.950;128.998;128.930;128.976;395;0;1
2022.07.04;07:00:00;128.976;128.997;128.969;128.975;306;0;0
2022.07.04;07:10:00;128.975;128.983;128.948;128.950;444;0;0
2022.07.04;07:20:00;128.950;128.968;128.941;128.954;412;0;1
2022.07.04;07:30:00;128.957;128.980;128.953;128.965;468;0;2
2022.07.04;07:40:00;128.965;128.965;128.930;128.935;436;0;2
2022.07.04;07:50:00;128.934;128.939;128.923;128.933;383;0;1
2022.07.04;08:00:00;128.932;128.942;128.864;128.912;556;0;2
2022.07.04;08:10:00;128.906;128.910;128.861;128.874;405;0;2
2022.07.04;08:20:00;128.873;128.895;128.853;128.869;429;0;1
2022.07.04;08:30:00;128.867;128.869;128.777;128.813;736;0;0
2022.07.04;08:40:00;128.814;128.838;128.799;128.838;610;0;2
2022.07.04;08:50:00;128.837;128.856;128.756;128.756;874;0;2
2022.07.04;09:00:00;128.756;128.770;128.708;128.749;617;0;2
2022.07.04;09:10:00;128.749;128.763;128.698;128.707;808;0;2
2022.07.04;09:20:00;128.703;128.733;128.681;128.689;526;0;2
2022.07.04;09:30:00;128.690;128.744;128.678;128.740;661;0;0
2022.07.04;09:40:00;128.739;128.751;128.708;128.743;294;0;2
2022.07.04;09:50:00;128.741;128.804;128.720;128.786;685;0;0
2022.07.04;10:00:00;128.783;128.783;128.658;128.670;725;0;2
2022.07.04;10:10:00;128.670;128.696;128.636;128.652;675;0;2
2022.07.04;10:20:00;128.653;128.677;128.619;128.627;453;0;2
2022.07.04;10:30:00;128.632;128.671;128.626;128.649;415;0;2
2022.07.04;10:40:00;128.646;128.699;128.633;128.679;604;0;0
2022.07.04;10:50:00;128.676;128.685;128.634;128.645;598;0;2
2022.07.04;11:00:00;128.649;128.671;128.635;128.644;517;0;1
2022.07.04;11:10:00;128.644;128.666;128.636;128.640;414;0;2
2022.07.04;11:20:00;128.639;128.652;128.626;128.626;281;0;2
2022.07.04;11:30:00;128.626;128.682;128.616;128.680;325;0;2
2022.07.04;11:40:00;128.680;128.712;128.635;128.641;458;0;2
2022.07.04;11:50:00;128.641;128.662;128.629;128.659;276;0;2
2022.07.04;12:00:00;128.659;128.668;128.643;128.650;460;0;2
2022.07.04;12:10:00;128.650;128.719;128.650;128.719;424;0;1
2022.07.04;12:20:00;128.718;128.738;128.682;128.686;223;0;2
2022.07.04;12:30:00;128.686;128.718;128.429;128.429;831;0;2
2022.07.04;12:40:00;128.429;128.476;128.415;128.475;449;0;2
2022.07.04;12:50:00;128.478;128.489;128.448;128.480;280;0;2
2022.07.04;13:00:00;128.480;128.505;128.470;128.487;329;0;1
2022.07.04;13:10:00;128.487;128.503;128.451;128.453;337;0;2
2022.07.04;13:20:00;128.453;128.467;128.434;128.446;284;0;2
2022.07.04;13:30:00;128.444;128.472;128.436;128.444;217;0;2
2022.07.04;13:40:00;128.444;128.444;128.404;128.409;577;0;0
2022.07.04;13:50:00;128.409;128.443;128.370;128.439;636;0;2
2022.07.04;14:00:00;128.437;128.437;128.376;128.381;468;0;2
2022.07.04;14:10:00;128.381;128.431;128.381;128.423;457;0;1
2022.07.04;14:20:00;128.423;128.466;128.412;128.418;387;0;2
2022.07.04;14:30:00;128.418;128.488;128.416;128.472;479;0;1
2022.07.04;14:40:00;128.473;128.523;128.463;128.522;340;0;2
2022.07.04;14:50:00;128.520;128.523;128.471;128.483;572;0;1
2022.07.04;15:00:00;128.483;128.526;128.472;128.484;732;0;0
2022.07.04;15:10:00;128.483;128.547;128.475;128.546;564;0;0
2022.07.04;15:20:00;128.546;128.559;128.513;128.526;525;0;0
2022.07.04;15:30:00;128.525;128.578;128.519;128.571;505;0;0
2022.07.04;15:40:00;128.571;128.578;128.548;128.562;399;0;0
2022.07.04;15:50:00;128.562;128.598;128.555;128.581;404;0;0
2022.07.04;16:00:00;128.581;128.624;128.570;128.619;685;0;1
2022.07.04;16:10:00;128.620;128.648;128.599;128.646;643;0;1
2022.07.04;16:20:00;128.647;128.668;128.632;128.641;627;0;1
2022.07.04;16:30:00;128.641;128.671;128.578;128.606;643;0;0
2022.07.04;16:40:00;128.606;128.645;128.589;128.639;352;0;1
2022.07.04;16:50:00;128.641;128.711;128.621;128.686;405;0;2
2022.07.04;17:00:00;128.687;128.799;128.651;128.775;652;0;0
2022.07.04;17:10:00;128.775;128.858;128.769;128.822;908;0;0
2022.07.04;17:20:00;128.823;128.863;128.746;128.776;709;0;1
2022.07.04;17:30:00;128.775;128.796;128.747;128.758;555;0;2
2022.07.04;17:40:00;128.752;128.766;128.682;128.753;689;0;2
2022.07.04;17:50:00;128.751;128.869;128.721;128.848;744;0;2
2022.07.04;18:00:00;128.847;128.856;128.753;128.801;983;0;2
2022.07.04;18:10:00;128.802;128.826;128.784;128.795;1078;0;1
2022.07.04;18:20:00;128.793;128.868;128.793;128.862;994;0;2
2022.07.04;18:30:00;128.862;128.946;128.841;128.924;694;0;1
2022.07.04;18:40:00;128.924;128.925;128.843;128.845;652;0;0
2022.07.04;18:50:00;128.845;128.873;128.791;128.801;658;0;2
2022.07.04;19:00:00;128.801;128.801;128.763;128.764;435;0;0
2022.07.04;19:10:00;128.764;128.807;128.764;128.801;463;0;2
2022.07.04;19:20:00;128.801;128.818;128.776;128.780;586;0;2
2022.07.04;19:30:00;128.781;128.783;128.683;128.723;754;0;2
2022.07.04;19:40:00;128.722;128.725;128.670;128.684;767;0;0
2022.07.04;19:50:00;128.684;128.704;128.684;128.689;703;0;2
2022.07.04;20:00:00;128.688;128.700;128.679;128.686;142;0;1
2022.07.04;20:10:00;128.685;128.699;128.648;128.648;212;0;0
2022.07.04;20:20:00;128.647;128.647;128.603;128.624;233;0;1
2022.07.04;20:30:00;128.612;128.626;128.609;128.626;122;0;1
2022.07.04;20:40:00;128.626;128.651;128.619;128.651;84;0;1
2022.07.04;20:50:00;128.651;128.679;128.633;128.665;237;0;0
2022.07.04;21:00:00;128.666;128.666;128.618;128.638;225;0;1
2022.07.04;21:10:00;128.637;128.644;128.627;128.638;207;0;1
2022.07.04;21:20:00;128.638;128.641;128.625;128.631;150;0;1
2022.07.04;21:30:00;128.631;128.643;128.570;128.570;193;0;1
2022.07.04;21:40:00;128.570;128.578;128.548;128.548;145;0;1
2022.07.04;21:50:00;128.548;128.559;128.525;128.532;150;0;1
2022.07.04;22:00:00;128.532;128.565;128.528;128.563;208;0;1
2022.07.04;22:10:00;128.563;128.573;128.557;128.572;395;0;1
2022.07.04;22:20:00;128.572;128.579;128.555;128.570;152;0;1
2022.07.04;22:30:00;128.570;128.609;128.565;128.608;102;0;1
2022.07.04;22:40:00;128.609;128.635;128.609;128.635;126;0;1
2022.07.04;22:50:00;128.636;128.657;128.628;128.646;135;0;0
2022.07.04;23:00:00;128.644;128.645;128.618;128.627;302;0;1
2022.07.04;23:10:00;128.627;128.637;128.613;128.631;197;0;3
2022.07.04;23:20:00;128.631;128.636;128.614;128.630;111;0;3
2022.07.04;23:30:00;128.630;128.647;128.625;128.627;255;0;2
2022.07.04;23:40:00;128.637;128.639;128.591;128.592;251;0;3
2022.07.04;23:50:00;128.591;128.601;128.584;128.601;105;0;3
2022.07.05;00:00:00;128.584;128.634;128.501;128.552;36;0;55
2022.07.05;00:10:00;128.597;128.597;128.502;128.560;33;0;38
2022.07.05;00:20:00;128.556;128.592;128.556;128.567;60;0;74
2022.07.05;00:30:00;128.608;128.608;128.559;128.560;80;0;56
2022.07.05;00:40:00;128.560;128.575;128.556;128.567;65;0;34
2022.07.05;00:50:00;128.563;128.575;128.560;128.571;64;0;37
2022.07.05;01:00:00;128.571;128.571;128.516;128.565;217;0;3
2022.07.05;01:10:00;128.566;128.587;128.551;128.565;244;0;3
2022.07.05;01:20:00;128.565;128.578;128.533;128.568;309;0;3
2022.07.05;01:30:00;128.568;128.595;128.555;128.585;194;0;3
2022.07.05;01:40:00;128.585;128.602;128.539;128.539;179;0;3
2022.07.05;01:50:00;128.538;128.584;128.538;128.558;183;0;3
2022.07.05;02:00:00;128.559;128.563;128.484;128.514;727;0;2
2022.07.05;02:10:00;128.510;128.515;128.466;128.507;613;0;2
2022.07.05;02:20:00;128.506;128.522;128.488;128.508;452;0;2
2022.07.05;02:30:00;128.508;128.552;128.502;128.535;496;0;2
2022.07.05;02:40:00;128.535;128.568;128.518;128.548;668;0;2
2022.07.05;02:50:00;128.549;128.595;128.535;128.586;423;0;2
2022.07.05;03:00:00;128.586;128.621;128.572;128.596;1019;0;2
2022.07.05;03:10:00;128.596;128.609;128.522;128.534;1070;0;2
2022.07.05;03:20:00;128.532;128.608;128.519;128.574;795;0;1
2022.07.05;03:30:00;128.575;128.582;128.535;128.545;820;0;0
2022.07.05;03:40:00;128.545;128.556;128.466;128.488;629;0;0
2022.07.05;03:50:00;128.488;128.512;128.475;128.506;560;0;0
2022.07.05;04:00:00;128.507;128.547;128.461;128.544;776;0;1
2022.07.05;04:10:00;128.544;128.558;128.515;128.558;450;0;1
2022.07.05;04:20:00;128.558;128.599;128.521;128.530;801;0;0
2022.07.05;04:30:00;128.531;128.548;128.470;128.504;1210;0;1
2022.07.05;04:40:00;128.504;128.516;128.471;128.505;951;0;0
2022.07.05;04:50:00;128.505;128.513;128.475;128.493;718;0;0
2022.07.05;05:00:00;128.493;128.547;128.489;128.542;699;0;0
2022.07.05;05:10:00;128.543;128.562;128.520;128.528;706;0;2
2022.07.05;05:20:00;128.528;128.587;128.517;128.570;787;0;1
