<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2022.06.02;18:30:00;0.72495;0.72500;0.72454;0.72488;640;0;0
2022.06.02;18:40:00;0.72488;0.72557;0.72488;0.72547;609;0;0
2022.06.02;18:50:00;0.72546;0.72577;0.72510;0.72515;589;0;0
2022.06.02;19:00:00;0.72514;0.72561;0.72493;0.72558;485;0;1
2022.06.02;19:10:00;0.72557;0.72585;0.72557;0.72578;369;0;0
2022.06.02;19:20:00;0.72578;0.72595;0.72564;0.72586;327;0;0
2022.06.02;19:30:00;0.72586;0.72598;0.72558;0.72569;336;0;0
2022.06.02;19:40:00;0.72569;0.72574;0.72526;0.72545;406;0;0
2022.06.02;19:50:00;0.72547;0.72603;0.72547;0.72580;401;0;0
2022.06.02;20:00:00;0.72579;0.72599;0.72556;0.72557;427;0;0
2022.06.02;20:10:00;0.72557;0.72561;0.72510;0.72547;464;0;0
2022.06.02;20:20:00;0.72547;0.72556;0.72521;0.72547;455;0;1
2022.06.02;20:30:00;0.72549;0.72621;0.72548;0.72615;506;0;1
2022.06.02;20:40:00;0.72615;0.72648;0.72609;0.72636;503;0;1
2022.06.02;20:50:00;0.72634;0.72647;0.72604;0.72640;300;0;2
2022.06.02;21:00:00;0.72641;0.72695;0.72621;0.72695;420;0;0
2022.06.02;21:10:00;0.72695;0.72695;0.72664;0.72664;479;0;1
2022.06.02;21:20:00;0.72664;0.72676;0.72636;0.72639;287;0;0
2022.06.02;21:30:00;0.72639;0.72641;0.72624;0.72629;265;0;2
2022.06.02;21:40:00;0.72631;0.72631;0.72586;0.72590;332;0;2
2022.06.02;21:50:00;0.72590;0.72615;0.72541;0.72542;632;0;1
2022.06.02;22:00:00;0.72545;0.72577;0.72537;0.72563;396;0;2
2022.06.02;22:10:00;0.72563;0.72595;0.72554;0.72592;399;0;3
2022.06.02;22:20:00;0.72592;0.72596;0.72569;0.72582;499;0;1
2022.06.02;22:30:00;0.72582;0.72626;0.72578;0.72620;389;0;3
2022.06.02;22:40:00;0.72618;0.72641;0.72615;0.72630;292;0;2
2022.06.02;22:50:00;0.72632;0.72673;0.72628;0.72664;383;0;2
2022.06.02;23:00:00;0.72664;0.72676;0.72645;0.72653;193;0;3
2022.06.02;23:10:00;0.72651;0.72651;0.72622;0.72622;136;0;5
2022.06.02;23:20:00;0.72622;0.72640;0.72615;0.72638;124;0;5
2022.06.02;23:30:00;0.72635;0.72648;0.72634;0.72646;59;0;7
2022.06.02;23:40:00;0.72646;0.72663;0.72641;0.72647;105;0;8
2022.06.02;23:50:00;0.72647;0.72671;0.72643;0.72646;155;0;8
2022.06.03;00:00:00;0.72629;0.72638;0.72613;0.72627;42;0;27
2022.06.03;00:10:00;0.72628;0.72636;0.72626;0.72633;60;0;19
2022.06.03;00:20:00;0.72636;0.72650;0.72627;0.72636;56;0;15
2022.06.03;00:30:00;0.72636;0.72648;0.72632;0.72633;71;0;14
2022.06.03;00:40:00;0.72633;0.72643;0.72628;0.72633;38;0;21
2022.06.03;00:50:00;0.72633;0.72643;0.72630;0.72631;56;0;18
2022.06.03;01:00:00;0.72633;0.72674;0.72631;0.72671;201;0;7
2022.06.03;01:10:00;0.72673;0.72678;0.72639;0.72656;115;0;6
2022.06.03;01:20:00;0.72655;0.72658;0.72634;0.72637;164;0;7
2022.06.03;01:30:00;0.72637;0.72644;0.72633;0.72639;131;0;6
2022.06.03;01:40:00;0.72638;0.72673;0.72638;0.72654;225;0;5
2022.06.03;01:50:00;0.72653;0.72663;0.72647;0.72661;182;0;5
2022.06.03;02:00:00;0.72660;0.72680;0.72658;0.72674;198;0;1
2022.06.03;02:10:00;0.72674;0.72708;0.72667;0.72674;222;0;1
2022.06.03;02:20:00;0.72675;0.72689;0.72663;0.72679;132;0;1
2022.06.03;02:30:00;0.72681;0.72689;0.72666;0.72681;165;0;3
2022.06.03;02:40:00;0.72683;0.72683;0.72635;0.72654;216;0;1
2022.06.03;02:50:00;0.72653;0.72672;0.72644;0.72649;395;0;2
2022.06.03;03:00:00;0.72653;0.72662;0.72617;0.72648;654;0;2
2022.06.03;03:10:00;0.72648;0.72661;0.72615;0.72646;493;0;0
2022.06.03;03:20:00;0.72646;0.72708;0.72631;0.72702;531;0;1
2022.06.03;03:30:00;0.72701;0.72830;0.72699;0.72734;1032;0;0
2022.06.03;03:40:00;0.72734;0.72735;0.72677;0.72679;530;0;0
2022.06.03;03:50:00;0.72678;0.72712;0.72649;0.72653;610;0;1
2022.06.03;04:00:00;0.72651;0.72657;0.72611;0.72651;689;0;1
2022.06.03;04:10:00;0.72651;0.72658;0.72562;0.72594;626;0;1
2022.06.03;04:20:00;0.72594;0.72600;0.72556;0.72558;522;0;1
2022.06.03;04:30:00;0.72560;0.72616;0.72558;0.72604;779;0;2
2022.06.03;04:40:00;0.72603;0.72640;0.72597;0.72608;505;0;1
2022.06.03;04:50:00;0.72605;0.72622;0.72583;0.72584;386;0;0
2022.06.03;05:00:00;0.72584;0.72584;0.72538;0.72549;476;0;1
2022.06.03;05:10:00;0.72546;0.72617;0.72546;0.72599;469;0;1
2022.06.03;05:20:00;0.72599;0.72622;0.72578;0.72583;355;0;1
2022.06.03;05:30:00;0.72584;0.72603;0.72542;0.72564;459;0;0
2022.06.03;05:40:00;0.72564;0.72590;0.72528;0.72547;520;0;0
2022.06.03;05:50:00;0.72549;0.72603;0.72539;0.72572;470;0;1
2022.06.03;06:00:00;0.72572;0.72602;0.72556;0.72578;391;0;0
2022.06.03;06:10:00;0.72577;0.72581;0.72550;0.72561;319;0;2
2022.06.03;06:20:00;0.72562;0.72599;0.72558;0.72591;344;0;0
2022.06.03;06:30:00;0.72590;0.72598;0.72565;0.72591;371;0;2
2022.06.03;06:40:00;0.72590;0.72597;0.72572;0.72591;269;0;1
2022.06.03;06:50:00;0.72591;0.72597;0.72564;0.72579;303;0;0
2022.06.03;07:00:00;0.72579;0.72586;0.72554;0.72576;326;0;1
2022.06.03;07:10:00;0.72574;0.72596;0.72561;0.72576;402;0;0
2022.06.03;07:20:00;0.72574;0.72590;0.72551;0.72568;556;0;0
2022.06.03;07:30:00;0.72574;0.72594;0.72555;0.72574;265;0;0
2022.06.03;07:40:00;0.72576;0.72592;0.72561;0.72574;477;0;2
2022.06.03;07:50:00;0.72575;0.72575;0.72532;0.72549;627;0;0
2022.06.03;08:00:00;0.72550;0.72585;0.72535;0.72552;415;0;0
2022.06.03;08:10:00;0.72551;0.72564;0.72527;0.72546;359;0;0
2022.06.03;08:20:00;0.72551;0.72619;0.72528;0.72607;366;0;0
2022.06.03;08:30:00;0.72605;0.72616;0.72559;0.72570;361;0;0
2022.06.03;08:40:00;0.72571;0.72594;0.72553;0.72584;348;0;0
2022.06.03;08:50:00;0.72587;0.72615;0.72563;0.72567;481;0;0
2022.06.03;09:00:00;0.72566;0.72573;0.72518;0.72547;594;0;0
2022.06.03;09:10:00;0.72547;0.72557;0.72495;0.72535;525;0;0
2022.06.03;09:20:00;0.72535;0.72575;0.72516;0.72518;403;0;0
2022.06.03;09:30:00;0.72518;0.72580;0.72518;0.72568;467;0;0
2022.06.03;09:40:00;0.72571;0.72579;0.72542;0.72545;475;0;1
2022.06.03;09:50:00;0.72545;0.72552;0.72477;0.72542;523;0;0
2022.06.03;10:00:00;0.72542;0.72545;0.72483;0.72529;818;0;0
2022.06.03;10:10:00;0.72530;0.72561;0.72525;0.72548;706;0;0
2022.06.03;10:20:00;0.72548;0.72568;0.72525;0.72550;568;0;0
2022.06.03;10:30:00;0.72550;0.72608;0.72529;0.72597;674;0;0
2022.06.03;10:40:00;0.72597;0.72611;0.72570;0.72590;534;0;0
2022.06.03;10:50:00;0.72590;0.72593;0.72552;0.72554;430;0;1
2022.06.03;11:00:00;0.72554;0.72593;0.72533;0.72584;533;0;0
2022.06.03;11:10:00;0.72585;0.72606;0.72569;0.72593;432;0;1
2022.06.03;11:20:00;0.72594;0.72622;0.72581;0.72618;470;0;1
2022.06.03;11:30:00;0.72619;0.72624;0.72596;0.72610;379;0;0
2022.06.03;11:40:00;0.72610;0.72656;0.72604;0.72626;360;0;0
2022.06.03;11:50:00;0.72627;0.72628;0.72589;0.72602;272;0;0
2022.06.03;12:00:00;0.72602;0.72608;0.72522;0.72525;413;0;0
2022.06.03;12:10:00;0.72528;0.72549;0.72499;0.72501;250;0;1
2022.06.03;12:20:00;0.72504;0.72508;0.72467;0.72486;310;0;0
2022.06.03;12:30:00;0.72486;0.72502;0.72475;0.72492;335;0;1
2022.06.03;12:40:00;0.72492;0.72508;0.72482;0.72497;324;0;1
2022.06.03;12:50:00;0.72498;0.72527;0.72486;0.72525;462;0;0
2022.06.03;13:00:00;0.72525;0.72535;0.72497;0.72500;383;0;1
2022.06.03;13:10:00;0.72501;0.72527;0.72476;0.72495;469;0;2
2022.06.03;13:20:00;0.72493;0.72525;0.72490;0.72491;380;0;0
2022.06.03;13:30:00;0.72491;0.72530;0.72466;0.72470;315;0;0
2022.06.03;13:40:00;0.72470;0.72472;0.72427;0.72440;480;0;0
2022.06.03;13:50:00;0.72441;0.72466;0.72432;0.72460;393;0;0
2022.06.03;14:00:00;0.72461;0.72468;0.72438;0.72447;534;0;0
2022.06.03;14:10:00;0.72447;0.72469;0.72426;0.72451;504;0;1
2022.06.03;14:20:00;0.72450;0.72511;0.72443;0.72480;458;0;0
2022.06.03;14:30:00;0.72481;0.72508;0.72458;0.72474;438;0;0
2022.06.03;14:40:00;0.72474;0.72487;0.72426;0.72435;391;0;0
2022.06.03;14:50:00;0.72435;0.72453;0.72402;0.72410;537;0;1
2022.06.03;15:00:00;0.72414;0.72435;0.72399;0.72434;524;0;0
2022.06.03;15:10:00;0.72434;0.72484;0.72434;0.72462;523;0;0
2022.06.03;15:20:00;0.72463;0.72490;0.72439;0.72463;826;0;0
2022.06.03;15:30:00;0.72455;0.72534;0.72281;0.72302;3020;0;0
2022.06.03;15:40:00;0.72302;0.72307;0.72170;0.72243;2639;0;0
2022.06.03;15:50:00;0.72243;0.72297;0.72208;0.72295;1779;0;0
2022.06.03;16:00:00;0.72295;0.72389;0.72272;0.72364;1245;0;0
2022.06.03;16:10:00;0.72364;0.72373;0.72322;0.72347;790;0;0
2022.06.03;16:20:00;0.72347;0.72375;0.72295;0.72340;1172;0;0
2022.06.03;16:30:00;0.72341;0.72387;0.72275;0.72324;1785;0;0
2022.06.03;16:40:00;0.72331;0.72359;0.72246;0.72328;1381;0;1
2022.06.03;16:50:00;0.72331;0.72439;0.72307;0.72389;1672;0;0
2022.06.03;17:00:00;0.72389;0.72453;0.72346;0.72390;1794;0;0
2022.06.03;17:10:00;0.72389;0.72401;0.72282;0.72377;1213;0;0
2022.06.03;17:20:00;0.72376;0.72376;0.72303;0.72319;1264;0;0
2022.06.03;17:30:00;0.72318;0.72351;0.72258;0.72282;1236;0;0
2022.06.03;17:40:00;0.72281;0.72332;0.72255;0.72296;1117;0;0
2022.06.03;17:50:00;0.72296;0.72301;0.72225;0.72284;1370;0;0
2022.06.03;18:00:00;0.72283;0.72283;0.72205;0.72216;1048;0;0
2022.06.03;18:10:00;0.72216;0.72240;0.72186;0.72220;550;0;0
2022.06.03;18:20:00;0.72219;0.72223;0.72134;0.72155;563;0;0
2022.06.03;18:30:00;0.72156;0.72200;0.72149;0.72188;735;0;0
2022.06.03;18:40:00;0.72192;0.72197;0.72085;0.72099;747;0;0
2022.06.03;18:50:00;0.72096;0.72107;0.72058;0.72079;631;0;0
2022.06.03;19:00:00;0.72077;0.72119;0.72072;0.72091;668;0;0
2022.06.03;19:10:00;0.72093;0.72103;0.72018;0.72025;670;0;1
2022.06.03;19:20:00;0.72027;0.72134;0.72021;0.72131;543;0;0
2022.06.03;19:30:00;0.72132;0.72166;0.72129;0.72160;576;0;0
2022.06.03;19:40:00;0.72160;0.72167;0.72116;0.72150;426;0;0
2022.06.03;19:50:00;0.72150;0.72181;0.72118;0.72181;394;0;0
2022.06.03;20:00:00;0.72182;0.72206;0.72167;0.72172;603;0;0
2022.06.03;20:10:00;0.72172;0.72183;0.72089;0.72090;607;0;0
2022.06.03;20:20:00;0.72090;0.72143;0.72087;0.72119;594;0;2
2022.06.03;20:30:00;0.72115;0.72126;0.72081;0.72107;662;0;2
2022.06.03;20:40:00;0.72106;0.72109;0.72067;0.72080;465;0;2
2022.06.03;20:50:00;0.72082;0.72083;0.72065;0.72080;301;0;1
2022.06.03;21:00:00;0.72080;0.72080;0.72020;0.72035;574;0;1
2022.06.03;21:10:00;0.72034;0.72080;0.72030;0.72080;467;0;1
2022.06.03;21:20:00;0.72079;0.72111;0.72062;0.72110;287;0;2
2022.06.03;21:30:00;0.72110;0.72116;0.72074;0.72083;294;0;3
2022.06.03;21:40:00;0.72083;0.72108;0.72075;0.72099;298;0;3
2022.06.03;21:50:00;0.72099;0.72142;0.72086;0.72139;390;0;1
2022.06.03;22:00:00;0.72138;0.72144;0.72090;0.72105;551;0;0
2022.06.03;22:10:00;0.72105;0.72110;0.72070;0.72087;423;0;2
2022.06.03;22:20:00;0.72091;0.72109;0.72048;0.72108;515;0;0
2022.06.03;22:30:00;0.72108;0.72109;0.72059;0.72089;641;0;1
2022.06.03;22:40:00;0.72089;0.72104;0.72063;0.72079;462;0;3
2022.06.03;22:50:00;0.72077;0.72105;0.72053;0.72097;787;0;3
2022.06.03;23:00:00;0.72095;0.72101;0.72078;0.72094;227;0;6
2022.06.03;23:10:00;0.72094;0.72096;0.72070;0.72082;400;0;6
2022.06.03;23:20:00;0.72081;0.72095;0.72052;0.72062;238;0;6
2022.06.03;23:30:00;0.72062;0.72068;0.72041;0.72052;225;0;8
2022.06.03;23:40:00;0.72052;0.72085;0.72048;0.72063;201;0;8
2022.06.03;23:50:00;0.72066;0.72083;0.72065;0.72076;41;0;15
2022.06.06;00:00:00;0.72092;0.72114;0.72091;0.72114;33;0;39
2022.06.06;00:10:00;0.72107;0.72114;0.72083;0.72087;33;0;35
2022.06.06;00:20:00;0.72089;0.72097;0.72074;0.72074;48;0;36
2022.06.06;00:30:00;0.72081;0.72093;0.72071;0.72087;53;0;36
2022.06.06;00:40:00;0.72079;0.72110;0.72057;0.72080;66;0;26
2022.06.06;00:50:00;0.72080;0.72147;0.72077;0.72091;97;0;27
2022.06.06;01:00:00;0.72091;0.72091;0.72065;0.72070;42;0;12
2022.06.06;01:10:00;0.72070;0.72070;0.72020;0.72047;53;0;7
2022.06.06;01:20:00;0.72047;0.72065;0.72025;0.72025;85;0;14
2022.06.06;01:30:00;0.72025;0.72125;0.72025;0.72115;70;0;14
2022.06.06;01:40:00;0.72120;0.72130;0.72075;0.72100;84;0;13
2022.06.06;01:50:00;0.72100;0.72105;0.72085;0.72098;64;0;14
2022.06.06;02:00:00;0.72098;0.72110;0.72070;0.72071;94;0;2
2022.06.06;02:10:00;0.72075;0.72110;0.72073;0.72108;90;0;7
2022.06.06;02:20:00;0.72108;0.72128;0.72098;0.72120;136;0;7
2022.06.06;02:30:00;0.72120;0.72131;0.72103;0.72110;76;0;3
2022.06.06;02:40:00;0.72115;0.72163;0.72115;0.72137;120;0;3
2022.06.06;02:50:00;0.72140;0.72140;0.72000;0.72006;170;0;3
2022.06.06;03:00:00;0.72006;0.72121;0.71970;0.72105;270;0;3
2022.06.06;03:10:00;0.72105;0.72121;0.72070;0.72100;148;0;3
2022.06.06;03:20:00;0.72106;0.72131;0.72050;0.72060;189;0;3
2022.06.06;03:30:00;0.72060;0.72066;0.72023;0.72035;83;0;3
2022.06.06;03:40:00;0.72035;0.72055;0.71995;0.72025;127;0;3
2022.06.06;03:50:00;0.72025;0.72051;0.71990;0.72003;175;0;3
2022.06.06;04:00:00;0.72005;0.72018;0.71965;0.72005;240;0;3
2022.06.06;04:10:00;0.72011;0.72058;0.71978;0.72045;192;0;3
2022.06.06;04:20:00;0.72043;0.72050;0.71973;0.71980;178;0;3
2022.06.06;04:30:00;0.71983;0.71990;0.71866;0.71915;295;0;3
2022.06.06;04:40:00;0.71918;0.71951;0.71885;0.71945;233;0;3
2022.06.06;04:50:00;0.71945;0.72025;0.71940;0.72010;248;0;3
2022.06.06;05:00:00;0.72008;0.72053;0.72008;0.72042;164;0;3
2022.06.06;05:10:00;0.72042;0.72052;0.72022;0.72025;74;0;3
2022.06.06;05:20:00;0.72025;0.72052;0.72023;0.72046;297;0;3
2022.06.06;05:30:00;0.72046;0.72056;0.72013;0.72045;332;0;0
2022.06.06;05:40:00;0.72045;0.72046;0.71992;0.71997;341;0;0
2022.06.06;05:50:00;0.71997;0.72008;0.71973;0.71990;300;0;1
2022.06.06;06:00:00;0.71991;0.72025;0.71977;0.72003;263;0;1
2022.06.06;06:10:00;0.72005;0.72007;0.71976;0.71980;210;0;0
2022.06.06;06:20:00;0.71980;0.71986;0.71935;0.71940;328;0;2
2022.06.06;06:30:00;0.71938;0.71957;0.71925;0.71937;291;0;2
2022.06.06;06:40:00;0.71938;0.71965;0.71933;0.71951;326;0;2
2022.06.06;06:50:00;0.71951;0.71953;0.71913;0.71918;372;0;1
2022.06.06;07:00:00;0.71920;0.71939;0.71884;0.71908;357;0;0
2022.06.06;07:10:00;0.71908;0.71962;0.71894;0.71961;437;0;0
2022.06.06;07:20:00;0.71961;0.71998;0.71945;0.71996;275;0;0
2022.06.06;07:30:00;0.71996;0.71996;0.71961;0.71973;305;0;0
2022.06.06;07:40:00;0.71970;0.72011;0.71970;0.71997;300;0;0
2022.06.06;07:50:00;0.71997;0.72010;0.71987;0.72007;288;0;0
2022.06.06;08:00:00;0.72007;0.72091;0.72004;0.72090;517;0;0
2022.06.06;08:10:00;0.72090;0.72093;0.72037;0.72037;341;0;0
2022.06.06;08:20:00;0.72037;0.72038;0.72008;0.72027;218;0;0
2022.06.06;08:30:00;0.72027;0.72048;0.72008;0.72047;365;0;0
2022.06.06;08:40:00;0.72048;0.72056;0.71998;0.71999;305;0;0
2022.06.06;08:50:00;0.71999;0.72031;0.71985;0.72006;338;0;1
2022.06.06;09:00:00;0.72019;0.72036;0.71976;0.72005;495;0;0
2022.06.06;09:10:00;0.72004;0.72005;0.71943;0.71971;505;0;0
2022.06.06;09:20:00;0.71971;0.72008;0.71963;0.72007;360;0;0
2022.06.06;09:30:00;0.72008;0.72070;0.71997;0.72068;520;0;0
2022.06.06;09:40:00;0.72068;0.72072;0.72025;0.72042;394;0;0
2022.06.06;09:50:00;0.72042;0.72066;0.72009;0.72052;391;0;1
2022.06.06;10:00:00;0.72053;0.72124;0.72040;0.72075;810;0;0
2022.06.06;10:10:00;0.72074;0.72078;0.72035;0.72052;822;0;0
2022.06.06;10:20:00;0.72053;0.72082;0.72016;0.72059;538;0;0
2022.06.06;10:30:00;0.72059;0.72095;0.72039;0.72095;489;0;0
2022.06.06;10:40:00;0.72094;0.72126;0.72044;0.72114;572;0;0
2022.06.06;10:50:00;0.72115;0.72202;0.72109;0.72182;751;0;0
2022.06.06;11:00:00;0.72182;0.72215;0.72164;0.72185;629;0;0
2022.06.06;11:10:00;0.72184;0.72284;0.72180;0.72256;902;0;0
2022.06.06;11:20:00;0.72256;0.72260;0.72229;0.72258;437;0;0
2022.06.06;11:30:00;0.72258;0.72285;0.72229;0.72254;397;0;0
2022.06.06;11:40:00;0.72254;0.72274;0.72246;0.72262;470;0;0
2022.06.06;11:50:00;0.72262;0.72311;0.72242;0.72307;467;0;0
2022.06.06;12:00:00;0.72309;0.72318;0.72264;0.72282;470;0;0
2022.06.06;12:10:00;0.72282;0.72304;0.72265;0.72282;403;0;0
2022.06.06;12:20:00;0.72282;0.72298;0.72264;0.72285;296;0;0
2022.06.06;12:30:00;0.72291;0.72293;0.72222;0.72223;282;0;0
2022.06.06;12:40:00;0.72223;0.72233;0.72175;0.72229;491;0;1
2022.06.06;12:50:00;0.72230;0.72244;0.72198;0.72231;292;0;0
2022.06.06;13:00:00;0.72231;0.72240;0.72198;0.72198;283;0;0
2022.06.06;13:10:00;0.72198;0.72221;0.72174;0.72212;307;0;0
2022.06.06;13:20:00;0.72212;0.72244;0.72190;0.72196;459;0;0
2022.06.06;13:30:00;0.72196;0.72201;0.72139;0.72144;307;0;0
2022.06.06;13:40:00;0.72144;0.72163;0.72131;0.72140;184;0;0
2022.06.06;13:50:00;0.72140;0.72195;0.72140;0.72164;318;0;0
2022.06.06;14:00:00;0.72163;0.72187;0.72145;0.72150;334;0;0
2022.06.06;14:10:00;0.72151;0.72165;0.72141;0.72160;202;0;0
2022.06.06;14:20:00;0.72160;0.72196;0.72150;0.72196;250;0;0
2022.06.06;14:30:00;0.72196;0.72218;0.72195;0.72214;316;0;0
2022.06.06;14:40:00;0.72213;0.72233;0.72199;0.72204;309;0;0
2022.06.06;14:50:00;0.72205;0.72272;0.72199;0.72251;358;0;0
2022.06.06;15:00:00;0.72251;0.72275;0.72241;0.72263;528;0;0
2022.06.06;15:10:00;0.72264;0.72282;0.72249;0.72252;390;0;0
2022.06.06;15:20:00;0.72252;0.72252;0.72203;0.72246;502;0;0
2022.06.06;15:30:00;0.72246;0.72262;0.72221;0.72222;379;0;0
2022.06.06;15:40:00;0.72223;0.72239;0.72184;0.72235;546;0;0
2022.06.06;15:50:00;0.72235;0.72267;0.72216;0.72266;492;0;0
2022.06.06;16:00:00;0.72266;0.72286;0.72256;0.72276;368;0;0
2022.06.06;16:10:00;0.72273;0.72286;0.72252;0.72271;371;0;0
2022.06.06;16:20:00;0.72271;0.72282;0.72248;0.72251;346;0;0
2022.06.06;16:30:00;0.72252;0.72286;0.72217;0.72234;820;0;0
2022.06.06;16:40:00;0.72234;0.72269;0.72185;0.72214;1060;0;0
2022.06.06;16:50:00;0.72211;0.72249;0.72186;0.72246;1044;0;0
2022.06.06;17:00:00;0.72246;0.72318;0.72237;0.72263;734;0;0
2022.06.06;17:10:00;0.72263;0.72281;0.72166;0.72198;900;0;0
2022.06.06;17:20:00;0.72199;0.72199;0.72124;0.72164;856;0;0
2022.06.06;17:30:00;0.72164;0.72182;0.72079;0.72089;978;0;0
2022.06.06;17:40:00;0.72092;0.72166;0.72053;0.72159;965;0;0
2022.06.06;17:50:00;0.72157;0.72222;0.72155;0.72201;961;0;0
2022.06.06;18:00:00;0.72203;0.72206;0.72086;0.72088;837;0;0
2022.06.06;18:10:00;0.72087;0.72089;0.71924;0.71926;1045;0;0
2022.06.06;18:20:00;0.71926;0.71973;0.71903;0.71913;917;0;0
2022.06.06;18:30:00;0.71913;0.71961;0.71904;0.71959;680;0;0
2022.06.06;18:40:00;0.71957;0.72062;0.71955;0.71991;644;0;0
2022.06.06;18:50:00;0.71991;0.72072;0.71987;0.72060;572;0;0
2022.06.06;19:00:00;0.72060;0.72060;0.71972;0.71996;615;0;0
2022.06.06;19:10:00;0.71996;0.72025;0.71971;0.72016;627;0;0
2022.06.06;19:20:00;0.72015;0.72032;0.71936;0.71946;464;0;0
2022.06.06;19:30:00;0.71945;0.71990;0.71918;0.71986;420;0;0
2022.06.06;19:40:00;0.71985;0.72014;0.71972;0.71998;371;0;0
2022.06.06;19:50:00;0.71997;0.72028;0.71963;0.72015;344;0;0
2022.06.06;20:00:00;0.72016;0.72016;0.71960;0.71961;440;0;1
2022.06.06;20:10:00;0.71962;0.71986;0.71934;0.71975;374;0;1
2022.06.06;20:20:00;0.71974;0.72002;0.71965;0.71994;334;0;1
2022.06.06;20:30:00;0.71996;0.72088;0.71987;0.72074;461;0;1
2022.06.06;20:40:00;0.72074;0.72103;0.72047;0.72057;316;0;3
2022.06.06;20:50:00;0.72057;0.72072;0.72026;0.72040;235;0;0
2022.06.06;21:00:00;0.72041;0.72047;0.71999;0.72019;276;0;3
2022.06.06;21:10:00;0.72019;0.72022;0.71996;0.72006;395;0;3
2022.06.06;21:20:00;0.72005;0.72005;0.71913;0.71928;306;0;3
2022.06.06;21:30:00;0.71927;0.71936;0.71910;0.71913;285;0;2
2022.06.06;21:40:00;0.71913;0.71949;0.71913;0.71919;369;0;1
2022.06.06;21:50:00;0.71918;0.71934;0.71864;0.71919;524;0;0
2022.06.06;22:00:00;0.71917;0.71929;0.71887;0.71910;689;0;3
2022.06.06;22:10:00;0.71910;0.71938;0.71899;0.71903;411;0;2
2022.06.06;22:20:00;0.71903;0.71934;0.71888;0.71917;535;0;1
2022.06.06;22:30:00;0.71920;0.71949;0.71913;0.71945;460;0;2
2022.06.06;22:40:00;0.71948;0.71978;0.71944;0.71956;315;0;3
2022.06.06;22:50:00;0.71961;0.71979;0.71948;0.71960;557;0;1
2022.06.06;23:00:00;0.71961;0.71961;0.71924;0.71925;325;0;3
2022.06.06;23:10:00;0.71926;0.71949;0.71924;0.71949;115;0;6
2022.06.06;23:20:00;0.71950;0.71960;0.71942;0.71953;137;0;4
2022.06.06;23:30:00;0.71954;0.71954;0.71931;0.71938;126;0;6
2022.06.06;23:40:00;0.71938;0.71939;0.71927;0.71931;78;0;6
2022.06.06;23:50:00;0.71931;0.71948;0.71913;0.71913;114;0;12
2022.06.07;00:00:00;0.71905;0.71918;0.71892;0.71911;39;0;41
2022.06.07;00:10:00;0.71897;0.71918;0.71897;0.71918;37;0;31
2022.06.07;00:20:00;0.71918;0.71930;0.71910;0.71919;46;0;31
2022.06.07;00:30:00;0.71920;0.71927;0.71908;0.71923;52;0;24
2022.06.07;00:40:00;0.71916;0.71932;0.71912;0.71919;65;0;25
2022.06.07;00:50:00;0.71923;0.71931;0.71914;0.71927;49;0;19
2022.06.07;01:00:00;0.71930;0.71942;0.71918;0.71938;145;0;11
2022.06.07;01:10:00;0.71938;0.71943;0.71925;0.71933;109;0;12
2022.06.07;01:20:00;0.71933;0.71937;0.71909;0.71925;202;0;5
2022.06.07;01:30:00;0.71926;0.71934;0.71914;0.71925;277;0;5
2022.06.07;01:40:00;0.71925;0.71942;0.71923;0.71932;105;0;7
2022.06.07;01:50:00;0.71932;0.71940;0.71921;0.71928;151;0;7
2022.06.07;02:00:00;0.71928;0.71943;0.71912;0.71921;162;0;2
2022.06.07;02:10:00;0.71921;0.71921;0.71893;0.71906;272;0;3
2022.06.07;02:20:00;0.71904;0.71905;0.71828;0.71846;262;0;3
2022.06.07;02:30:00;0.71845;0.71848;0.71806;0.71836;243;0;0
2022.06.07;02:40:00;0.71831;0.71893;0.71820;0.71886;374;0;0
2022.06.07;02:50:00;0.71886;0.71893;0.71859;0.71859;401;0;0
2022.06.07;03:00:00;0.71860;0.71865;0.71784;0.71827;823;0;1
2022.06.07;03:10:00;0.71827;0.71828;0.71776;0.71795;596;0;0
2022.06.07;03:20:00;0.71795;0.71795;0.71746;0.71772;766;0;0
2022.06.07;03:30:00;0.71772;0.71786;0.71725;0.71786;555;0;1
2022.06.07;03:40:00;0.71786;0.71831;0.71754;0.71828;684;0;0
2022.06.07;03:50:00;0.71828;0.71831;0.71765;0.71794;802;0;0
2022.06.07;04:00:00;0.71794;0.71811;0.71759;0.71766;907;0;2
2022.06.07;04:10:00;0.71769;0.71770;0.71685;0.71718;1009;0;0
2022.06.07;04:20:00;0.71718;0.71726;0.71644;0.71655;1006;0;1
2022.06.07;04:30:00;0.71655;0.71757;0.71638;0.71722;931;0;1
2022.06.07;04:40:00;0.71721;0.71774;0.71707;0.71729;953;0;0
2022.06.07;04:50:00;0.71728;0.71759;0.71723;0.71748;723;0;0
2022.06.07;05:00:00;0.71748;0.71755;0.71687;0.71689;548;0;0
2022.06.07;05:10:00;0.71692;0.71701;0.71663;0.71676;577;0;0
2022.06.07;05:20:00;0.71676;0.71710;0.71667;0.71680;507;0;1
2022.06.07;05:30:00;0.71681;0.71690;0.71635;0.71639;633;0;1
2022.06.07;05:40:00;0.71639;0.71644;0.71595;0.71605;522;0;1
