<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2022.06.10;05:10:00;106.250;106.273;106.246;106.271;361;0;0
2022.06.10;05:20:00;106.270;106.295;106.247;106.295;360;0;1
2022.06.10;05:30:00;106.295;106.295;106.246;106.253;278;0;1
2022.06.10;05:40:00;106.254;106.281;106.233;106.276;248;0;0
2022.06.10;05:50:00;106.275;106.296;106.242;106.294;399;0;0
2022.06.10;06:00:00;106.295;106.309;106.284;106.306;334;0;1
2022.06.10;06:10:00;106.306;106.321;106.294;106.315;233;0;0
2022.06.10;06:20:00;106.315;106.335;106.314;106.329;197;0;1
2022.06.10;06:30:00;106.329;106.342;106.307;106.337;273;0;0
2022.06.10;06:40:00;106.336;106.341;106.323;106.339;196;0;1
2022.06.10;06:50:00;106.340;106.353;106.327;106.338;288;0;1
2022.06.10;07:00:00;106.338;106.350;106.334;106.336;223;0;0
2022.06.10;07:10:00;106.336;106.339;106.307;106.312;247;0;0
2022.06.10;07:20:00;106.312;106.329;106.306;106.310;162;0;0
2022.06.10;07:30:00;106.309;106.338;106.306;106.317;175;0;0
2022.06.10;07:40:00;106.317;106.330;106.305;106.321;189;0;0
2022.06.10;07:50:00;106.325;106.325;106.294;106.305;171;0;0
2022.06.10;08:00:00;106.307;106.368;106.304;106.355;671;0;0
2022.06.10;08:10:00;106.354;106.383;106.341;106.368;465;0;0
2022.06.10;08:20:00;106.367;106.379;106.353;106.369;265;0;0
2022.06.10;08:30:00;106.369;106.395;106.369;106.378;313;0;0
2022.06.10;08:40:00;106.377;106.424;106.376;106.422;318;0;0
2022.06.10;08:50:00;106.422;106.422;106.330;106.334;451;0;0
2022.06.10;09:00:00;106.334;106.349;106.262;106.268;847;0;0
2022.06.10;09:10:00;106.270;106.295;106.208;106.218;710;0;0
2022.06.10;09:20:00;106.218;106.248;106.192;106.239;972;0;0
2022.06.10;09:30:00;106.240;106.299;106.218;106.296;685;0;0
2022.06.10;09:40:00;106.297;106.347;106.284;106.289;716;0;0
2022.06.10;09:50:00;106.289;106.348;106.254;106.297;846;0;0
2022.06.10;10:00:00;106.296;106.356;106.266;106.284;1312;0;0
2022.06.10;10:10:00;106.284;106.391;106.278;106.380;1121;0;0
2022.06.10;10:20:00;106.379;106.392;106.350;106.382;1391;0;0
2022.06.10;10:30:00;106.382;106.382;106.322;106.376;1156;0;0
2022.06.10;10:40:00;106.376;106.419;106.264;106.276;1028;0;0
2022.06.10;10:50:00;106.275;106.286;106.200;106.258;996;0;0
2022.06.10;11:00:00;106.259;106.335;106.256;106.288;976;0;0
2022.06.10;11:10:00;106.288;106.288;106.147;106.168;790;0;0
2022.06.10;11:20:00;106.168;106.180;106.075;106.128;871;0;0
2022.06.10;11:30:00;106.127;106.205;106.077;106.123;882;0;0
2022.06.10;11:40:00;106.122;106.167;106.118;106.136;693;0;0
2022.06.10;11:50:00;106.138;106.169;106.104;106.149;709;0;0
2022.06.10;12:00:00;106.148;106.180;106.089;106.128;781;0;0
2022.06.10;12:10:00;106.128;106.147;105.955;105.994;1029;0;0
2022.06.10;12:20:00;105.992;106.029;105.902;105.930;883;0;0
2022.06.10;12:30:00;105.930;106.050;105.930;106.032;731;0;0
2022.06.10;12:40:00;106.031;106.062;105.914;105.926;783;0;0
2022.06.10;12:50:00;105.923;106.003;105.915;105.969;874;0;0
2022.06.10;13:00:00;105.969;106.029;105.943;106.022;772;0;0
2022.06.10;13:10:00;106.022;106.065;105.993;106.045;666;0;0
2022.06.10;13:20:00;106.045;106.058;105.968;106.028;698;0;0
2022.06.10;13:30:00;106.028;106.059;105.993;106.027;747;0;0
2022.06.10;13:40:00;106.025;106.029;105.888;105.894;781;0;0
2022.06.10;13:50:00;105.894;105.935;105.863;105.935;847;0;0
2022.06.10;14:00:00;105.939;105.950;105.902;105.918;703;0;0
2022.06.10;14:10:00;105.918;105.957;105.878;105.919;782;0;0
2022.06.10;14:20:00;105.919;105.930;105.822;105.868;772;0;0
2022.06.10;14:30:00;105.868;105.868;105.785;105.792;776;0;0
2022.06.10;14:40:00;105.794;105.815;105.759;105.779;923;0;0
2022.06.10;14:50:00;105.779;105.779;105.714;105.744;1235;0;0
2022.06.10;15:00:00;105.744;105.796;105.710;105.783;1042;0;0
2022.06.10;15:10:00;105.783;105.796;105.760;105.786;724;0;0
2022.06.10;15:20:00;105.787;105.859;105.787;105.855;890;0;0
2022.06.10;15:30:00;105.851;105.853;105.398;105.568;3507;0;0
2022.06.10;15:40:00;105.569;105.711;105.457;105.461;3002;0;0
2022.06.10;15:50:00;105.463;105.476;105.210;105.226;2764;0;0
2022.06.10;16:00:00;105.227;105.444;105.227;105.408;2238;0;0
2022.06.10;16:10:00;105.408;105.428;105.325;105.344;1704;0;0
2022.06.10;16:20:00;105.346;105.408;105.270;105.403;1835;0;0
2022.06.10;16:30:00;105.402;105.421;105.299;105.321;2090;0;0
2022.06.10;16:40:00;105.320;105.370;105.270;105.329;2029;0;0
2022.06.10;16:50:00;105.329;105.329;105.218;105.270;1873;0;0
2022.06.10;17:00:00;105.269;105.272;105.114;105.132;1814;0;0
2022.06.10;17:10:00;105.131;105.206;105.091;105.130;2025;0;0
2022.06.10;17:20:00;105.130;105.189;105.061;105.065;1650;0;0
2022.06.10;17:30:00;105.064;105.193;105.060;105.145;1860;0;0
2022.06.10;17:40:00;105.145;105.191;105.121;105.185;1526;0;0
2022.06.10;17:50:00;105.185;105.352;105.185;105.304;2077;0;0
2022.06.10;18:00:00;105.303;105.341;105.245;105.294;1893;0;0
2022.06.10;18:10:00;105.293;105.312;105.216;105.286;1766;0;0
2022.06.10;18:20:00;105.287;105.320;105.197;105.204;1321;0;0
2022.06.10;18:30:00;105.204;105.232;105.115;105.125;1262;0;0
2022.06.10;18:40:00;105.125;105.202;105.117;105.158;1084;0;0
2022.06.10;18:50:00;105.159;105.224;105.158;105.198;1126;0;0
2022.06.10;19:00:00;105.200;105.256;105.185;105.217;803;0;0
2022.06.10;19:10:00;105.217;105.217;105.143;105.184;637;0;0
2022.06.10;19:20:00;105.184;105.201;105.131;105.172;793;0;0
2022.06.10;19:30:00;105.169;105.173;105.119;105.170;755;0;0
2022.06.10;19:40:00;105.170;105.246;105.165;105.246;716;0;0
2022.06.10;19:50:00;105.246;105.246;105.160;105.169;655;0;0
2022.06.10;20:00:00;105.169;105.198;105.154;105.176;581;0;0
2022.06.10;20:10:00;105.176;105.241;105.170;105.222;570;0;0
2022.06.10;20:20:00;105.222;105.256;105.217;105.255;632;0;0
2022.06.10;20:30:00;105.255;105.273;105.216;105.249;837;0;0
2022.06.10;20:40:00;105.248;105.335;105.239;105.322;851;0;0
2022.06.10;20:50:00;105.322;105.322;105.192;105.192;785;0;0
2022.06.10;21:00:00;105.192;105.202;105.137;105.169;756;0;0
2022.06.10;21:10:00;105.170;105.199;105.150;105.198;625;0;0
2022.06.10;21:20:00;105.198;105.223;105.158;105.181;704;0;0
2022.06.10;21:30:00;105.181;105.206;105.170;105.195;587;0;0
2022.06.10;21:40:00;105.195;105.222;105.150;105.211;582;0;0
2022.06.10;21:50:00;105.212;105.229;105.168;105.220;816;0;0
2022.06.10;22:00:00;105.220;105.242;105.183;105.205;870;0;0
2022.06.10;22:10:00;105.205;105.246;105.197;105.234;541;0;0
2022.06.10;22:20:00;105.235;105.268;105.199;105.245;678;0;0
2022.06.10;22:30:00;105.244;105.266;105.230;105.246;765;0;0
2022.06.10;22:40:00;105.244;105.253;105.188;105.220;613;0;0
2022.06.10;22:50:00;105.219;105.222;105.189;105.190;596;0;0
2022.06.10;23:00:00;105.190;105.216;105.175;105.191;295;0;0
2022.06.10;23:10:00;105.186;105.211;105.176;105.180;196;0;3
2022.06.10;23:20:00;105.180;105.190;105.161;105.180;361;0;2
2022.06.10;23:30:00;105.181;105.184;105.146;105.159;190;0;4
2022.06.10;23:40:00;105.159;105.201;105.158;105.199;174;0;4
2022.06.10;23:50:00;105.199;105.219;105.192;105.207;167;0;4
2022.06.13;00:00:00;105.137;105.153;105.125;105.142;36;0;36
2022.06.13;00:10:00;105.142;105.154;105.139;105.149;71;0;28
2022.06.13;00:20:00;105.150;105.158;105.136;105.154;32;0;30
2022.06.13;00:30:00;105.138;105.154;105.131;105.147;41;0;20
2022.06.13;00:40:00;105.147;105.147;105.129;105.144;70;0;20
2022.06.13;00:50:00;105.142;105.145;105.125;105.136;62;0;21
2022.06.13;01:00:00;105.137;105.152;105.045;105.052;401;0;1
2022.06.13;01:10:00;105.053;105.081;105.019;105.043;475;0;3
2022.06.13;01:20:00;105.047;105.193;105.014;105.185;559;0;3
2022.06.13;01:30:00;105.185;105.195;105.071;105.081;567;0;9
2022.06.13;01:40:00;105.081;105.104;105.049;105.091;587;0;10
2022.06.13;01:50:00;105.090;105.102;105.066;105.078;694;0;9
2022.06.13;02:00:00;105.078;105.133;105.064;105.071;541;0;1
2022.06.13;02:10:00;105.066;105.078;105.029;105.039;384;0;1
2022.06.13;02:20:00;105.039;105.051;105.009;105.042;457;0;1
2022.06.13;02:30:00;105.042;105.052;105.008;105.009;447;0;0
2022.06.13;02:40:00;105.008;105.058;104.857;104.887;634;0;0
2022.06.13;02:50:00;104.887;104.924;104.862;104.904;508;0;0
2022.06.13;03:00:00;104.904;104.939;104.860;104.911;654;0;1
2022.06.13;03:10:00;104.904;104.912;104.855;104.864;245;0;1
2022.06.13;03:20:00;104.864;104.954;104.864;104.954;315;0;1
2022.06.13;03:30:00;104.954;104.954;104.861;104.890;291;0;1
2022.06.13;03:40:00;104.891;104.893;104.819;104.828;352;0;1
2022.06.13;03:50:00;104.831;104.849;104.804;104.848;505;0;0
2022.06.13;04:00:00;104.849;104.861;104.798;104.816;363;0;1
2022.06.13;04:10:00;104.817;104.846;104.797;104.815;316;0;1
2022.06.13;04:20:00;104.815;104.820;104.757;104.784;439;0;1
2022.06.13;04:30:00;104.787;104.853;104.786;104.840;1023;0;1
2022.06.13;04:40:00;104.840;104.863;104.812;104.826;795;0;0
2022.06.13;04:50:00;104.826;104.845;104.769;104.812;613;0;0
2022.06.13;05:00:00;104.812;104.890;104.812;104.842;611;0;0
2022.06.13;05:10:00;104.842;104.881;104.817;104.853;668;0;1
2022.06.13;05:20:00;104.853;104.892;104.834;104.856;320;0;1
2022.06.13;05:30:00;104.856;104.871;104.840;104.861;256;0;1
2022.06.13;05:40:00;104.861;104.924;104.846;104.901;316;0;1
2022.06.13;05:50:00;104.898;104.923;104.875;104.882;401;0;1
2022.06.13;06:00:00;104.884;104.928;104.882;104.907;356;0;1
2022.06.13;06:10:00;104.907;104.940;104.904;104.922;388;0;1
2022.06.13;06:20:00;104.922;104.939;104.912;104.920;231;0;1
2022.06.13;06:30:00;104.921;104.921;104.890;104.918;157;0;1
2022.06.13;06:40:00;104.916;104.926;104.893;104.901;212;0;1
2022.06.13;06:50:00;104.901;104.915;104.876;104.914;260;0;1
2022.06.13;07:00:00;104.914;104.914;104.862;104.874;374;0;0
2022.06.13;07:10:00;104.874;104.901;104.850;104.889;340;0;0
2022.06.13;07:20:00;104.889;104.893;104.865;104.875;238;0;0
2022.06.13;07:30:00;104.875;104.878;104.831;104.845;309;0;0
2022.06.13;07:40:00;104.842;104.887;104.810;104.882;326;0;0
2022.06.13;07:50:00;104.881;104.910;104.860;104.908;360;0;0
2022.06.13;08:00:00;104.908;104.928;104.880;104.892;347;0;0
2022.06.13;08:10:00;104.892;104.954;104.891;104.924;547;0;0
2022.06.13;08:20:00;104.924;104.954;104.907;104.934;530;0;0
2022.06.13;08:30:00;104.935;104.953;104.899;104.906;453;0;0
2022.06.13;08:40:00;104.906;104.917;104.857;104.896;470;0;0
2022.06.13;08:50:00;104.893;104.910;104.859;104.861;487;0;0
2022.06.13;09:00:00;104.861;104.867;104.778;104.799;1354;0;0
2022.06.13;09:10:00;104.799;104.887;104.763;104.852;1017;0;0
2022.06.13;09:20:00;104.852;104.891;104.833;104.852;1071;0;0
2022.06.13;09:30:00;104.852;104.879;104.814;104.818;1018;0;0
2022.06.13;09:40:00;104.817;104.862;104.753;104.776;1098;0;0
2022.06.13;09:50:00;104.776;104.824;104.704;104.705;1212;0;0
2022.06.13;10:00:00;104.705;104.897;104.693;104.842;1741;0;0
2022.06.13;10:10:00;104.841;104.854;104.806;104.835;1288;0;0
2022.06.13;10:20:00;104.834;104.894;104.785;104.821;1456;0;0
2022.06.13;10:30:00;104.819;104.884;104.784;104.851;1387;0;0
2022.06.13;10:40:00;104.851;104.862;104.662;104.674;1305;0;0
2022.06.13;10:50:00;104.674;104.699;104.609;104.657;1039;0;0
2022.06.13;11:00:00;104.656;104.672;104.564;104.650;1156;0;0
2022.06.13;11:10:00;104.649;104.707;104.628;104.663;1081;0;0
2022.06.13;11:20:00;104.664;104.836;104.664;104.815;1210;0;0
2022.06.13;11:30:00;104.815;104.855;104.752;104.777;1085;0;0
2022.06.13;11:40:00;104.777;104.810;104.729;104.769;1201;0;0
2022.06.13;11:50:00;104.769;104.825;104.728;104.753;980;0;0
2022.06.13;12:00:00;104.752;104.814;104.718;104.790;967;0;0
2022.06.13;12:10:00;104.790;104.819;104.708;104.733;782;0;0
2022.06.13;12:20:00;104.734;104.787;104.705;104.758;961;0;0
2022.06.13;12:30:00;104.758;104.772;104.715;104.716;766;0;0
2022.06.13;12:40:00;104.715;104.716;104.640;104.656;716;0;0
2022.06.13;12:50:00;104.655;104.660;104.613;104.622;742;0;0
2022.06.13;13:00:00;104.621;104.675;104.585;104.654;763;0;0
2022.06.13;13:10:00;104.653;104.666;104.614;104.645;856;0;0
2022.06.13;13:20:00;104.645;104.699;104.632;104.654;760;0;0
2022.06.13;13:30:00;104.654;104.688;104.612;104.688;980;0;0
2022.06.13;13:40:00;104.688;104.715;104.641;104.660;971;0;0
2022.06.13;13:50:00;104.660;104.690;104.608;104.688;891;0;0
2022.06.13;14:00:00;104.687;104.689;104.601;104.636;965;0;0
2022.06.13;14:10:00;104.636;104.663;104.588;104.595;1065;0;0
2022.06.13;14:20:00;104.594;104.603;104.521;104.545;1240;0;0
2022.06.13;14:30:00;104.545;104.651;104.545;104.623;946;0;0
2022.06.13;14:40:00;104.623;104.632;104.511;104.512;842;0;0
2022.06.13;14:50:00;104.511;104.557;104.451;104.461;1422;0;0
2022.06.13;15:00:00;104.460;104.557;104.458;104.538;1522;0;0
2022.06.13;15:10:00;104.538;104.590;104.510;104.532;1259;0;0
2022.06.13;15:20:00;104.531;104.742;104.526;104.713;1869;0;0
2022.06.13;15:30:00;104.714;104.740;104.623;104.632;1769;0;0
2022.06.13;15:40:00;104.632;104.640;104.532;104.542;1356;0;0
2022.06.13;15:50:00;104.541;104.658;104.541;104.655;1317;0;0
2022.06.13;16:00:00;104.654;104.665;104.556;104.557;1258;0;0
2022.06.13;16:10:00;104.556;104.684;104.556;104.641;1085;0;0
2022.06.13;16:20:00;104.641;104.643;104.551;104.561;1123;0;0
2022.06.13;16:30:00;104.561;104.657;104.465;104.465;1865;0;0
2022.06.13;16:40:00;104.465;104.537;104.400;104.493;1945;0;0
2022.06.13;16:50:00;104.493;104.528;104.355;104.378;1830;0;0
2022.06.13;17:00:00;104.379;104.444;104.357;104.411;1717;0;0
2022.06.13;17:10:00;104.410;104.446;104.258;104.286;1567;0;0
2022.06.13;17:20:00;104.289;104.346;104.258;104.343;1536;0;0
2022.06.13;17:30:00;104.343;104.415;104.317;104.329;1539;0;0
2022.06.13;17:40:00;104.329;104.334;104.219;104.247;1346;0;0
2022.06.13;17:50:00;104.247;104.271;104.183;104.214;1645;0;0
2022.06.13;18:00:00;104.215;104.279;104.212;104.238;1327;0;0
2022.06.13;18:10:00;104.243;104.322;104.226;104.280;1204;0;0
2022.06.13;18:20:00;104.280;104.341;104.251;104.308;1289;0;0
2022.06.13;18:30:00;104.309;104.328;104.245;104.284;1321;0;0
2022.06.13;18:40:00;104.284;104.342;104.258;104.340;1244;0;0
2022.06.13;18:50:00;104.340;104.354;104.270;104.343;1283;0;0
2022.06.13;19:00:00;104.344;104.438;104.335;104.430;1273;0;0
2022.06.13;19:10:00;104.431;104.565;104.421;104.488;1368;0;0
2022.06.13;19:20:00;104.488;104.508;104.451;104.484;1134;0;0
2022.06.13;19:30:00;104.481;104.528;104.451;104.509;793;0;0
2022.06.13;19:40:00;104.509;104.510;104.422;104.433;867;0;0
2022.06.13;19:50:00;104.433;104.458;104.373;104.374;851;0;0
2022.06.13;20:00:00;104.374;104.394;104.342;104.382;888;0;0
2022.06.13;20:10:00;104.382;104.411;104.366;104.406;524;0;0
2022.06.13;20:20:00;104.406;104.431;104.391;104.391;471;0;0
2022.06.13;20:30:00;104.392;104.445;104.374;104.445;557;0;0
2022.06.13;20:40:00;104.445;104.571;104.445;104.561;781;0;0
2022.06.13;20:50:00;104.561;104.581;104.481;104.488;1004;0;0
2022.06.13;21:00:00;104.488;104.515;104.429;104.429;990;0;0
2022.06.13;21:10:00;104.429;104.466;104.389;104.390;858;0;0
2022.06.13;21:20:00;104.391;104.417;104.314;104.318;805;0;0
2022.06.13;21:30:00;104.318;104.363;104.271;104.356;1014;0;0
2022.06.13;21:40:00;104.358;104.366;104.307;104.318;937;0;0
2022.06.13;21:50:00;104.318;104.325;104.223;104.252;1121;0;0
2022.06.13;22:00:00;104.251;104.273;104.211;104.256;1129;0;0
2022.06.13;22:10:00;104.256;104.496;104.153;104.277;2388;0;0
2022.06.13;22:20:00;104.277;104.309;104.076;104.079;3279;0;0
2022.06.13;22:30:00;104.083;104.132;104.038;104.071;2004;0;0
2022.06.13;22:40:00;104.074;104.183;104.070;104.116;1613;0;0
2022.06.13;22:50:00;104.119;104.147;104.035;104.108;1305;0;0
2022.06.13;23:00:00;104.108;104.116;104.043;104.090;624;0;0
2022.06.13;23:10:00;104.089;104.126;104.086;104.102;507;0;1
2022.06.13;23:20:00;104.102;104.108;103.996;104.035;639;0;2
2022.06.13;23:30:00;104.035;104.079;104.029;104.064;341;0;3
2022.06.13;23:40:00;104.061;104.106;104.046;104.102;334;0;4
2022.06.13;23:50:00;104.102;104.109;104.052;104.076;520;0;4
2022.06.14;00:00:00;104.078;104.078;104.049;104.071;70;0;22
2022.06.14;00:10:00;104.071;104.086;104.068;104.086;267;0;25
2022.06.14;00:20:00;104.081;104.087;104.077;104.085;66;0;19
2022.06.14;00:30:00;104.086;104.087;104.074;104.074;53;0;21
2022.06.14;00:40:00;104.079;104.079;104.072;104.074;53;0;20
2022.06.14;00:50:00;104.075;104.081;104.069;104.075;63;0;22
2022.06.14;01:00:00;104.076;104.096;104.069;104.080;220;0;3
2022.06.14;01:10:00;104.080;104.104;104.017;104.101;354;0;3
2022.06.14;01:20:00;104.100;104.138;104.081;104.108;376;0;8
2022.06.14;01:30:00;104.118;104.143;104.111;104.140;503;0;8
2022.06.14;01:40:00;104.139;104.144;104.109;104.113;298;0;3
2022.06.14;01:50:00;104.112;104.113;104.067;104.068;256;0;3
2022.06.14;02:00:00;104.072;104.125;104.063;104.121;323;0;1
2022.06.14;02:10:00;104.120;104.141;104.089;104.120;330;0;1
2022.06.14;02:20:00;104.120;104.141;104.110;104.130;271;0;1
2022.06.14;02:30:00;104.130;104.131;104.104;104.117;252;0;1
2022.06.14;02:40:00;104.117;104.135;104.083;104.134;271;0;1
2022.06.14;02:50:00;104.135;104.158;104.125;104.151;198;0;0
2022.06.14;03:00:00;104.149;104.149;104.036;104.139;734;0;0
2022.06.14;03:10:00;104.138;104.159;104.067;104.098;808;0;0
2022.06.14;03:20:00;104.098;104.218;104.093;104.204;746;0;0
2022.06.14;03:30:00;104.204;104.219;104.176;104.193;638;0;0
2022.06.14;03:40:00;104.193;104.239;104.182;104.194;502;0;0
2022.06.14;03:50:00;104.194;104.245;104.183;104.227;870;0;1
2022.06.14;04:00:00;104.226;104.244;104.179;104.182;751;0;0
2022.06.14;04:10:00;104.182;104.190;104.084;104.100;603;0;0
2022.06.14;04:20:00;104.100;104.130;104.079;104.098;777;0;1
2022.06.14;04:30:00;104.097;104.105;104.055;104.075;711;0;0
2022.06.14;04:40:00;104.075;104.102;103.991;104.050;708;0;0
2022.06.14;04:50:00;104.051;104.077;103.969;104.014;821;0;1
2022.06.14;05:00:00;104.016;104.084;104.003;104.083;616;0;1
2022.06.14;05:10:00;104.085;104.085;104.020;104.046;663;0;1
2022.06.14;05:20:00;104.043;104.097;104.043;104.063;469;0;1
2022.06.14;05:30:00;104.063;104.176;104.057;104.167;593;0;0
2022.06.14;05:40:00;104.167;104.192;104.146;104.161;451;0;0
2022.06.14;05:50:00;104.166;104.198;104.157;104.171;536;0;0
2022.06.14;06:00:00;104.170;104.245;104.147;104.205;717;0;0
2022.06.14;06:10:00;104.205;104.232;104.193;104.218;552;0;1
2022.06.14;06:20:00;104.218;104.230;104.158;104.219;818;0;0
2022.06.14;06:30:00;104.220;104.240;104.162;104.233;826;0;0
2022.06.14;06:40:00;104.231;104.320;104.207;104.286;610;0;0
2022.06.14;06:50:00;104.288;104.295;104.247;104.274;682;0;1
2022.06.14;07:00:00;104.274;104.361;104.273;104.316;896;0;0
2022.06.14;07:10:00;104.317;104.335;104.292;104.303;699;0;0
2022.06.14;07:20:00;104.302;104.347;104.295;104.316;505;0;0
2022.06.14;07:30:00;104.316;104.316;104.254;104.257;474;0;0
2022.06.14;07:40:00;104.241;104.264;104.234;104.262;350;0;0
2022.06.14;07:50:00;104.262;104.275;104.231;104.250;326;0;0
2022.06.14;08:00:00;104.249;104.275;104.211;104.265;408;0;0
2022.06.14;08:10:00;104.264;104.269;104.225;104.255;321;0;0
2022.06.14;08:20:00;104.255;104.257;104.178;104.184;360;0;0
2022.06.14;08:30:00;104.186;104.265;104.181;104.255;591;0;0
2022.06.14;08:40:00;104.257;104.339;104.256;104.314;442;0;0
2022.06.14;08:50:00;104.314;104.392;104.300;104.384;808;0;0
2022.06.14;09:00:00;104.382;104.416;104.300;104.314;1445;0;0
2022.06.14;09:10:00;104.314;104.339;104.289;104.327;965;0;0
2022.06.14;09:20:00;104.329;104.411;104.269;104.376;1242;0;0
2022.06.14;09:30:00;104.373;104.424;104.363;104.382;1271;0;0
2022.06.14;09:40:00;104.382;104.507;104.372;104.478;1074;0;0
2022.06.14;09:50:00;104.477;104.486;104.381;104.386;894;0;0
2022.06.14;10:00:00;104.387;104.470;104.372;104.452;1379;0;0
2022.06.14;10:10:00;104.452;104.560;104.379;104.551;1450;0;0
2022.06.14;10:20:00;104.549;104.665;104.532;104.604;1917;0;0
2022.06.14;10:30:00;104.604;104.663;104.569;104.588;1405;0;0
2022.06.14;10:40:00;104.588;104.752;104.586;104.702;1357;0;0
2022.06.14;10:50:00;104.701;104.738;104.667;104.680;1332;0;0
2022.06.14;11:00:00;104.681;104.712;104.651;104.673;1424;0;0
2022.06.14;11:10:00;104.673;104.712;104.638;104.642;1031;0;0
2022.06.14;11:20:00;104.642;104.760;104.632;104.724;1175;0;0
2022.06.14;11:30:00;104.723;104.751;104.661;104.745;1239;0;0
2022.06.14;11:40:00;104.747;104.848;104.701;104.751;1658;0;0
2022.06.14;11:50:00;104.752;104.757;104.651;104.654;1242;0;0
2022.06.14;12:00:00;104.655;104.666;104.515;104.553;1372;0;0
2022.06.14;12:10:00;104.554;104.610;104.527;104.576;1071;0;0
2022.06.14;12:20:00;104.576;104.584;104.441;104.480;1087;0;0
2022.06.14;12:30:00;104.480;104.537;104.457;104.479;1378;0;0
2022.06.14;12:40:00;104.481;104.494;104.422;104.438;1246;0;0
2022.06.14;12:50:00;104.438;104.461;104.332;104.357;1117;0;0
2022.06.14;13:00:00;104.357;104.413;104.328;104.413;1065;0;0
2022.06.14;13:10:00;104.412;104.415;104.330;104.373;947;0;0
2022.06.14;13:20:00;104.372;104.392;104.255;104.279;909;0;0
2022.06.14;13:30:00;104.278;104.346;104.267;104.326;972;0;0
2022.06.14;13:40:00;104.327;104.380;104.278;104.340;998;0;0
2022.06.14;13:50:00;104.340;104.375;104.297;104.356;1263;0;0
2022.06.14;14:00:00;104.357;104.416;104.338;104.381;1250;0;0
2022.06.14;14:10:00;104.381;104.409;104.345;104.365;994;0;0
2022.06.14;14:20:00;104.365;104.441;104.326;104.436;1179;0;0
2022.06.14;14:30:00;104.436;104.503;104.429;104.472;1136;0;0
2022.06.14;14:40:00;104.472;104.557;104.458;104.504;1118;0;0
2022.06.14;14:50:00;104.504;104.530;104.422;104.423;1285;0;0
2022.06.14;15:00:00;104.423;104.529;104.423;104.460;1475;0;0
2022.06.14;15:10:00;104.461;104.528;104.459;104.459;1318;0;0
2022.06.14;15:20:00;104.457;104.570;104.453;104.525;1299;0;0
2022.06.14;15:30:00;104.528;104.683;104.527;104.650;2166;0;0
2022.06.14;15:40:00;104.650;104.668;104.537;104.552;1469;0;0
2022.06.14;15:50:00;104.552;104.566;104.481;104.491;1310;0;0
2022.06.14;16:00:00;104.490;104.568;104.467;104.504;1507;0;0
2022.06.14;16:10:00;104.504;104.590;104.447;104.524;1449;0;0
2022.06.14;16:20:00;104.524;104.598;104.477;104.484;1490;0;0
2022.06.14;16:30:00;104.483;104.526;104.425;104.499;2022;0;0
2022.06.14;16:40:00;104.499;104.508;104.402;104.417;1995;0;0
2022.06.14;16:50:00;104.417;104.422;104.339;104.389;1921;0;0
2022.06.14;17:00:00;104.390;104.454;104.309;104.310;1765;0;0
2022.06.14;17:10:00;104.310;104.311;104.167;104.210;1624;0;0
2022.06.14;17:20:00;104.209;104.288;104.160;104.237;1851;0;0
2022.06.14;17:30:00;104.237;104.269;104.134;104.161;1861;0;0
2022.06.14;17:40:00;104.161;104.215;104.127;104.167;1622;0;0
2022.06.14;17:50:00;104.168;104.185;104.084;104.103;2045;0;0
2022.06.14;18:00:00;104.103;104.219;104.087;104.104;1899;0;0
2022.06.14;18:10:00;104.104;104.171;104.066;104.143;1460;0;0
2022.06.14;18:20:00;104.143;104.232;104.127;104.190;1497;0;0
2022.06.14;18:30:00;104.190;104.255;104.149;104.160;1687;0;0
2022.06.14;18:40:00;104.161;104.182;104.099;104.136;1512;0;0
2022.06.14;18:50:00;104.135;104.190;104.087;104.169;1543;0;0
2022.06.14;19:00:00;104.170;104.187;104.128;104.148;1433;0;0
2022.06.14;19:10:00;104.147;104.218;104.122;104.189;1347;0;0
2022.06.14;19:20:00;104.189;104.235;104.131;104.226;1360;0;0
2022.06.14;19:30:00;104.226;104.234;104.172;104.176;1269;0;0
2022.06.14;19:40:00;104.176;104.240;104.157;104.237;929;0;0
2022.06.14;19:50:00;104.237;104.243;104.195;104.203;1128;0;0
2022.06.14;20:00:00;104.202;104.351;104.200;104.335;1163;0;0
2022.06.14;20:10:00;104.336;104.372;104.326;104.326;1035;0;0
2022.06.14;20:20:00;104.326;104.431;104.269;104.269;1448;0;0
2022.06.14;20:30:00;104.269;104.276;104.218;104.226;1125;0;0
2022.06.14;20:40:00;104.225;104.239;104.190;104.202;1009;0;0
2022.06.14;20:50:00;104.202;104.242;104.181;104.188;1015;0;0
2022.06.14;21:00:00;104.188;104.311;104.186;104.311;913;0;0
2022.06.14;21:10:00;104.310;104.311;104.218;104.270;1025;0;0
2022.06.14;21:20:00;104.272;104.273;104.215;104.233;835;0;0
2022.06.14;21:30:00;104.233;104.263;104.207;104.213;580;0;0
2022.06.14;21:40:00;104.214;104.214;104.121;104.140;759;0;0
2022.06.14;21:50:00;104.140;104.151;104.109;104.115;1030;0;0
2022.06.14;22:00:00;104.113;104.120;104.069;104.079;990;0;0
2022.06.14;22:10:00;104.079;104.091;104.017;104.017;679;0;0
2022.06.14;22:20:00;104.017;104.135;103.998;104.111;1084;0;0
2022.06.14;22:30:00;104.111;104.155;104.048;104.126;1225;0;0
